min_ttc,Ego_Speed,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Agent2_S,Agent2_Speed,Agent2_1_SA_EndSpeed,Agent2_1_TA_DynamicDuration,Agent2_1_SA_DynamicDuration
0.1809,40.0,10.0,50.0,0.0,5.0,4.0,10.0,0.0,40.0,5.0,4.0
0.2173,40.0,10.0,40.0,0.0,5.0,4.0,10.0,0.0,40.0,5.0,4.0
0.2941,40.0,10.0,50.0,0.0,5.0,2.0,10.0,10.0,50.0,5.0,2.0
0.1809,40.0,10.0,50.0,0.0,5.0,4.0,10.0,0.0,60.0,5.0,4.0
0.2969,40.0,10.0,60.0,0.0,5.0,2.0,10.0,0.0,40.0,5.0,2.0
0.1556,40.0,10.0,60.0,0.0,5.0,4.0,10.0,10.0,50.0,5.0,4.0
0.2949,40.0,10.0,50.0,0.0,5.0,2.0,10.0,10.0,50.0,5.0,4.0
0.2949,40.0,10.0,60.0,0.0,5.0,2.0,10.0,10.0,40.0,5.0,4.0
0.1556,40.0,10.0,60.0,0.0,5.0,4.0,10.0,10.0,40.0,5.0,2.0
0.1556,40.0,10.0,60.0,0.0,5.0,4.0,10.0,0.0,40.0,5.0,4.0
0.2122,40.0,10.0,40.0,0.0,5.0,4.0,10.0,10.0,60.0,5.0,4.0
0.2955,40.0,10.0,50.0,0.0,5.0,2.0,10.0,0.0,40.0,5.0,2.0
0.2122,40.0,10.0,40.0,0.0,5.0,4.0,10.0,10.0,60.0,5.0,2.0
0.2949,40.0,10.0,60.0,0.0,5.0,2.0,10.0,0.0,60.0,5.0,4.0
0.1809,40.0,10.0,50.0,0.0,5.0,4.0,10.0,0.0,50.0,5.0,2.0
0.2949,40.0,10.0,60.0,0.0,5.0,2.0,10.0,0.0,50.0,5.0,4.0
0.2949,40.0,10.0,60.0,0.0,5.0,2.0,10.0,10.0,40.0,5.0,2.0
0.1809,40.0,10.0,50.0,0.0,5.0,4.0,10.0,0.0,60.0,5.0,2.0
0.2170,40.0,10.0,40.0,0.0,5.0,4.0,10.0,0.0,50.0,5.0,4.0
0.2870,40.0,10.0,40.0,0.0,5.0,2.0,10.0,10.0,50.0,5.0,2.0
0.2122,40.0,10.0,40.0,0.0,5.0,4.0,10.0,10.0,50.0,5.0,2.0
0.2122,40.0,10.0,40.0,0.0,5.0,4.0,10.0,10.0,40.0,5.0,2.0
0.1556,40.0,10.0,60.0,0.0,5.0,4.0,10.0,10.0,40.0,5.0,4.0
0.2875,40.0,10.0,40.0,0.0,5.0,2.0,10.0,0.0,60.0,5.0,4.0
0.2870,40.0,10.0,40.0,0.0,5.0,2.0,10.0,10.0,40.0,5.0,2.0
0.1556,40.0,10.0,60.0,0.0,5.0,4.0,10.0,0.0,50.0,5.0,2.0
0.2125,40.0,10.0,40.0,0.0,5.0,4.0,10.0,0.0,60.0,5.0,2.0
0.1809,40.0,10.0,50.0,0.0,5.0,4.0,10.0,10.0,40.0,5.0,2.0
0.2941,40.0,10.0,50.0,0.0,5.0,2.0,10.0,10.0,60.0,5.0,2.0
0.1556,40.0,10.0,60.0,0.0,5.0,4.0,10.0,10.0,60.0,5.0,2.0
0.1809,40.0,10.0,50.0,0.0,5.0,4.0,10.0,10.0,60.0,5.0,2.0
0.2941,40.0,10.0,50.0,0.0,5.0,2.0,10.0,10.0,40.0,5.0,2.0
0.3381,40.0,10.0,50.0,0.0,5.0,2.0,10.0,0.0,50.0,5.0,4.0
0.2135,40.0,10.0,40.0,0.0,5.0,4.0,10.0,10.0,50.0,5.0,4.0
0.1556,40.0,10.0,60.0,0.0,5.0,4.0,10.0,10.0,50.0,5.0,2.0
0.4394,40.0,10.0,40.0,0.0,5.0,2.0,10.0,10.0,40.0,5.0,4.0
0.2949,40.0,10.0,60.0,0.0,5.0,2.0,10.0,10.0,60.0,5.0,4.0
0.1809,40.0,10.0,50.0,0.0,5.0,4.0,10.0,10.0,40.0,5.0,4.0
0.2870,40.0,10.0,40.0,0.0,5.0,2.0,10.0,10.0,60.0,5.0,2.0
0.4441,40.0,10.0,40.0,0.0,5.0,2.0,10.0,0.0,50.0,5.0,4.0
0.2872,40.0,10.0,40.0,0.0,5.0,2.0,10.0,0.0,40.0,5.0,2.0
0.2870,40.0,10.0,40.0,0.0,5.0,2.0,10.0,0.0,60.0,5.0,2.0
0.2944,40.0,10.0,50.0,0.0,5.0,2.0,10.0,0.0,50.0,5.0,2.0
0.2870,40.0,10.0,40.0,0.0,5.0,2.0,10.0,10.0,60.0,5.0,4.0
0.2128,40.0,10.0,40.0,0.0,5.0,4.0,10.0,0.0,50.0,5.0,2.0
0.2949,40.0,10.0,60.0,0.0,5.0,2.0,10.0,10.0,60.0,5.0,2.0
0.2949,40.0,10.0,60.0,0.0,5.0,2.0,10.0,10.0,50.0,5.0,2.0
0.3212,40.0,10.0,50.0,0.0,5.0,2.0,10.0,0.0,40.0,5.0,4.0
0.2987,40.0,10.0,60.0,0.0,5.0,2.0,10.0,0.0,50.0,5.0,2.0
0.1809,40.0,10.0,50.0,0.0,5.0,4.0,10.0,0.0,40.0,5.0,2.0
0.2871,40.0,10.0,40.0,0.0,5.0,2.0,10.0,10.0,50.0,5.0,4.0
0.2949,40.0,10.0,60.0,0.0,5.0,2.0,10.0,0.0,40.0,5.0,4.0
0.1556,40.0,10.0,60.0,0.0,5.0,4.0,10.0,0.0,50.0,5.0,4.0
0.1809,40.0,10.0,50.0,0.0,5.0,4.0,10.0,10.0,60.0,5.0,4.0
0.1809,40.0,10.0,50.0,0.0,5.0,4.0,10.0,0.0,50.0,5.0,4.0
0.2143,40.0,10.0,40.0,0.0,5.0,4.0,10.0,0.0,40.0,5.0,2.0
0.2281,40.0,10.0,40.0,0.0,5.0,4.0,10.0,10.0,40.0,5.0,4.0
0.1809,40.0,10.0,50.0,0.0,5.0,4.0,10.0,10.0,50.0,5.0,4.0
0.1556,40.0,10.0,60.0,0.0,5.0,4.0,10.0,0.0,60.0,5.0,2.0
0.2870,40.0,10.0,40.0,0.0,5.0,2.0,10.0,0.0,50.0,5.0,2.0
0.3727,40.0,10.0,50.0,0.0,5.0,2.0,10.0,10.0,40.0,5.0,4.0
0.2973,40.0,10.0,50.0,0.0,5.0,2.0,10.0,0.0,60.0,5.0,4.0
0.2966,40.0,10.0,60.0,0.0,5.0,2.0,10.0,0.0,60.0,5.0,2.0
0.2942,40.0,10.0,50.0,0.0,5.0,2.0,10.0,0.0,60.0,5.0,2.0
0.4534,40.0,10.0,40.0,0.0,5.0,2.0,10.0,0.0,40.0,5.0,4.0
0.1809,40.0,10.0,50.0,0.0,5.0,4.0,10.0,10.0,50.0,5.0,2.0
0.1556,40.0,10.0,60.0,0.0,5.0,4.0,10.0,0.0,60.0,5.0,4.0
0.2164,40.0,10.0,40.0,0.0,5.0,4.0,10.0,0.0,60.0,5.0,4.0
0.1556,40.0,10.0,60.0,0.0,5.0,4.0,10.0,0.0,40.0,5.0,2.0
0.1556,40.0,10.0,60.0,0.0,5.0,4.0,10.0,10.0,60.0,5.0,4.0
0.2941,40.0,10.0,50.0,0.0,5.0,2.0,10.0,10.0,60.0,5.0,4.0
0.2969,40.0,10.0,60.0,0.0,5.0,2.0,10.0,10.0,50.0,5.0,4.0
0.1809,40.0,10.0,50.0,0.0,5.0,4.0,10.0,0.0,40.0,5.0,4.0
0.2173,40.0,10.0,40.0,0.0,5.0,4.0,10.0,0.0,40.0,5.0,4.0
0.2941,40.0,10.0,50.0,0.0,5.0,2.0,10.0,10.0,50.0,5.0,2.0
0.1809,40.0,10.0,50.0,0.0,5.0,4.0,10.0,0.0,60.0,5.0,4.0
0.2969,40.0,10.0,60.0,0.0,5.0,2.0,10.0,0.0,40.0,5.0,2.0
0.1556,40.0,10.0,60.0,0.0,5.0,4.0,10.0,10.0,50.0,5.0,4.0
0.2949,40.0,10.0,50.0,0.0,5.0,2.0,10.0,10.0,50.0,5.0,4.0
0.2949,40.0,10.0,60.0,0.0,5.0,2.0,10.0,10.0,40.0,5.0,4.0
0.1556,40.0,10.0,60.0,0.0,5.0,4.0,10.0,10.0,40.0,5.0,2.0
0.1556,40.0,10.0,60.0,0.0,5.0,4.0,10.0,0.0,40.0,5.0,4.0
0.2122,40.0,10.0,40.0,0.0,5.0,4.0,10.0,10.0,60.0,5.0,4.0
0.2955,40.0,10.0,50.0,0.0,5.0,2.0,10.0,0.0,40.0,5.0,2.0
0.2122,40.0,10.0,40.0,0.0,5.0,4.0,10.0,10.0,60.0,5.0,2.0
0.2949,40.0,10.0,60.0,0.0,5.0,2.0,10.0,0.0,60.0,5.0,4.0
0.1809,40.0,10.0,50.0,0.0,5.0,4.0,10.0,0.0,50.0,5.0,2.0
0.2949,40.0,10.0,60.0,0.0,5.0,2.0,10.0,0.0,50.0,5.0,4.0
0.2949,40.0,10.0,60.0,0.0,5.0,2.0,10.0,10.0,40.0,5.0,2.0
0.1809,40.0,10.0,50.0,0.0,5.0,4.0,10.0,0.0,60.0,5.0,2.0
0.2170,40.0,10.0,40.0,0.0,5.0,4.0,10.0,0.0,50.0,5.0,4.0
0.2870,40.0,10.0,40.0,0.0,5.0,2.0,10.0,10.0,50.0,5.0,2.0
0.2122,40.0,10.0,40.0,0.0,5.0,4.0,10.0,10.0,50.0,5.0,2.0
0.2122,40.0,10.0,40.0,0.0,5.0,4.0,10.0,10.0,40.0,5.0,2.0
0.1556,40.0,10.0,60.0,0.0,5.0,4.0,10.0,10.0,40.0,5.0,4.0
0.2875,40.0,10.0,40.0,0.0,5.0,2.0,10.0,0.0,60.0,5.0,4.0
0.2870,40.0,10.0,40.0,0.0,5.0,2.0,10.0,10.0,40.0,5.0,2.0
0.1556,40.0,10.0,60.0,0.0,5.0,4.0,10.0,0.0,50.0,5.0,2.0
0.2125,40.0,10.0,40.0,0.0,5.0,4.0,10.0,0.0,60.0,5.0,2.0
0.1809,40.0,10.0,50.0,0.0,5.0,4.0,10.0,10.0,40.0,5.0,2.0
0.2941,40.0,10.0,50.0,0.0,5.0,2.0,10.0,10.0,60.0,5.0,2.0
0.1556,40.0,10.0,60.0,0.0,5.0,4.0,10.0,10.0,60.0,5.0,2.0
0.1809,40.0,10.0,50.0,0.0,5.0,4.0,10.0,10.0,60.0,5.0,2.0
0.2941,40.0,10.0,50.0,0.0,5.0,2.0,10.0,10.0,40.0,5.0,2.0
0.3381,40.0,10.0,50.0,0.0,5.0,2.0,10.0,0.0,50.0,5.0,4.0
0.2135,40.0,10.0,40.0,0.0,5.0,4.0,10.0,10.0,50.0,5.0,4.0
0.1556,40.0,10.0,60.0,0.0,5.0,4.0,10.0,10.0,50.0,5.0,2.0
0.4394,40.0,10.0,40.0,0.0,5.0,2.0,10.0,10.0,40.0,5.0,4.0
0.2949,40.0,10.0,60.0,0.0,5.0,2.0,10.0,10.0,60.0,5.0,4.0
0.1809,40.0,10.0,50.0,0.0,5.0,4.0,10.0,10.0,40.0,5.0,4.0
0.2870,40.0,10.0,40.0,0.0,5.0,2.0,10.0,10.0,60.0,5.0,2.0
0.4441,40.0,10.0,40.0,0.0,5.0,2.0,10.0,0.0,50.0,5.0,4.0
0.2872,40.0,10.0,40.0,0.0,5.0,2.0,10.0,0.0,40.0,5.0,2.0
0.2870,40.0,10.0,40.0,0.0,5.0,2.0,10.0,0.0,60.0,5.0,2.0
0.2944,40.0,10.0,50.0,0.0,5.0,2.0,10.0,0.0,50.0,5.0,2.0
0.2870,40.0,10.0,40.0,0.0,5.0,2.0,10.0,10.0,60.0,5.0,4.0
0.2128,40.0,10.0,40.0,0.0,5.0,4.0,10.0,0.0,50.0,5.0,2.0
0.2949,40.0,10.0,60.0,0.0,5.0,2.0,10.0,10.0,60.0,5.0,2.0
0.2949,40.0,10.0,60.0,0.0,5.0,2.0,10.0,10.0,50.0,5.0,2.0
0.3212,40.0,10.0,50.0,0.0,5.0,2.0,10.0,0.0,40.0,5.0,4.0
0.2987,40.0,10.0,60.0,0.0,5.0,2.0,10.0,0.0,50.0,5.0,2.0
0.1809,40.0,10.0,50.0,0.0,5.0,4.0,10.0,0.0,40.0,5.0,2.0
0.2871,40.0,10.0,40.0,0.0,5.0,2.0,10.0,10.0,50.0,5.0,4.0
0.2949,40.0,10.0,60.0,0.0,5.0,2.0,10.0,0.0,40.0,5.0,4.0
0.1556,40.0,10.0,60.0,0.0,5.0,4.0,10.0,0.0,50.0,5.0,4.0
0.1809,40.0,10.0,50.0,0.0,5.0,4.0,10.0,10.0,60.0,5.0,4.0
0.1809,40.0,10.0,50.0,0.0,5.0,4.0,10.0,0.0,50.0,5.0,4.0
0.2143,40.0,10.0,40.0,0.0,5.0,4.0,10.0,0.0,40.0,5.0,2.0
0.2281,40.0,10.0,40.0,0.0,5.0,4.0,10.0,10.0,40.0,5.0,4.0
0.1809,40.0,10.0,50.0,0.0,5.0,4.0,10.0,10.0,50.0,5.0,4.0
0.1556,40.0,10.0,60.0,0.0,5.0,4.0,10.0,0.0,60.0,5.0,2.0
0.2870,40.0,10.0,40.0,0.0,5.0,2.0,10.0,0.0,50.0,5.0,2.0
0.3727,40.0,10.0,50.0,0.0,5.0,2.0,10.0,10.0,40.0,5.0,4.0
0.2973,40.0,10.0,50.0,0.0,5.0,2.0,10.0,0.0,60.0,5.0,4.0
0.2966,40.0,10.0,60.0,0.0,5.0,2.0,10.0,0.0,60.0,5.0,2.0
0.2942,40.0,10.0,50.0,0.0,5.0,2.0,10.0,0.0,60.0,5.0,2.0
0.4534,40.0,10.0,40.0,0.0,5.0,2.0,10.0,0.0,40.0,5.0,4.0
0.1809,40.0,10.0,50.0,0.0,5.0,4.0,10.0,10.0,50.0,5.0,2.0
0.1556,40.0,10.0,60.0,0.0,5.0,4.0,10.0,0.0,60.0,5.0,4.0
0.2164,40.0,10.0,40.0,0.0,5.0,4.0,10.0,0.0,60.0,5.0,4.0
0.1556,40.0,10.0,60.0,0.0,5.0,4.0,10.0,0.0,40.0,5.0,2.0
0.1556,40.0,10.0,60.0,0.0,5.0,4.0,10.0,10.0,60.0,5.0,4.0
0.2941,40.0,10.0,50.0,0.0,5.0,2.0,10.0,10.0,60.0,5.0,4.0
0.2969,40.0,10.0,60.0,0.0,5.0,2.0,10.0,10.0,50.0,5.0,4.0
0.1809,40.0,10.0,50.0,0.0,5.0,4.0,10.0,0.0,40.0,5.0,4.0
0.2173,40.0,10.0,40.0,0.0,5.0,4.0,10.0,0.0,40.0,5.0,4.0
0.2941,40.0,10.0,50.0,0.0,5.0,2.0,10.0,10.0,50.0,5.0,2.0
0.1809,40.0,10.0,50.0,0.0,5.0,4.0,10.0,0.0,60.0,5.0,4.0
0.2969,40.0,10.0,60.0,0.0,5.0,2.0,10.0,0.0,40.0,5.0,2.0
0.1556,40.0,10.0,60.0,0.0,5.0,4.0,10.0,10.0,50.0,5.0,4.0
0.2949,40.0,10.0,50.0,0.0,5.0,2.0,10.0,10.0,50.0,5.0,4.0
0.2949,40.0,10.0,60.0,0.0,5.0,2.0,10.0,10.0,40.0,5.0,4.0
0.1556,40.0,10.0,60.0,0.0,5.0,4.0,10.0,10.0,40.0,5.0,2.0
0.1556,40.0,10.0,60.0,0.0,5.0,4.0,10.0,0.0,40.0,5.0,4.0
0.2122,40.0,10.0,40.0,0.0,5.0,4.0,10.0,10.0,60.0,5.0,4.0
0.2955,40.0,10.0,50.0,0.0,5.0,2.0,10.0,0.0,40.0,5.0,2.0
0.2122,40.0,10.0,40.0,0.0,5.0,4.0,10.0,10.0,60.0,5.0,2.0
0.2949,40.0,10.0,60.0,0.0,5.0,2.0,10.0,0.0,60.0,5.0,4.0
0.1809,40.0,10.0,50.0,0.0,5.0,4.0,10.0,0.0,50.0,5.0,2.0
0.2949,40.0,10.0,60.0,0.0,5.0,2.0,10.0,0.0,50.0,5.0,4.0
0.2949,40.0,10.0,60.0,0.0,5.0,2.0,10.0,10.0,40.0,5.0,2.0
