min_ttc,Agent1_S,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
0.21474738311082955,0.0,10.0,5.0,3.0,40.0
0.17792942091355002,0.0,10.0,5.0,5.0,40.0
0.18419427210187522,0.0,20.0,5.0,3.0,40.0
0.16728926619864687,0.0,20.0,5.0,5.0,40.0
0.18831002257914656,0.0,10.0,5.0,3.0,40.0
0.1575615040199677,0.0,10.0,5.0,5.0,40.0
0.1673047187727996,0.0,20.0,5.0,3.0,40.0
0.15003476599555537,0.0,20.0,5.0,5.0,40.0
0.16449965448190854,0.0,10.0,5.0,3.0,40.0
0.13872248120380928,0.0,10.0,5.0,5.0,40.0
0.14974382395677566,0.0,20.0,5.0,3.0,40.0
0.13440550025653525,0.0,20.0,5.0,5.0,40.0
0.21474738311082955,10.0,10.0,5.0,3.0,40.0
0.17792942091355002,10.0,10.0,5.0,5.0,40.0
0.18419427210187522,10.0,20.0,5.0,3.0,40.0
0.16728926619864687,10.0,20.0,5.0,5.0,40.0
0.18831002257914656,10.0,10.0,5.0,3.0,40.0
0.1575615040199677,10.0,10.0,5.0,5.0,40.0
0.1673047187727996,10.0,20.0,5.0,3.0,40.0
0.15003476599555537,10.0,20.0,5.0,5.0,40.0
0.16449965448190854,10.0,10.0,5.0,3.0,40.0
0.13872248120380928,10.0,10.0,5.0,5.0,40.0
0.14974382395677566,10.0,20.0,5.0,3.0,40.0
0.13440550025653525,10.0,20.0,5.0,5.0,40.0
0.21474738311082955,20.0,10.0,5.0,3.0,40.0
0.17792942091355002,20.0,10.0,5.0,5.0,40.0
0.18419427210187522,20.0,20.0,5.0,3.0,40.0
0.16728926619864687,20.0,20.0,5.0,5.0,40.0
0.18831002257914656,20.0,10.0,5.0,3.0,40.0
0.1575615040199677,20.0,10.0,5.0,5.0,40.0
0.1673047187727996,20.0,20.0,5.0,3.0,40.0
0.15003476599555537,20.0,20.0,5.0,5.0,40.0
0.16449965448190854,20.0,10.0,5.0,3.0,40.0
0.13872248120380928,20.0,10.0,5.0,5.0,40.0
0.14974382395677566,20.0,20.0,5.0,3.0,40.0
0.13440550025653525,20.0,20.0,5.0,5.0,40.0
